#HGNC ID	HGNC symbol
36617	RPL9P31
221	ADAMTS5
44409	GOLGA8S
39530	CNN2P5
16256	TSPY26P
31003	MRPL37P1
35389	MIR1825
42469	CYP4F61P
29810	MPHOSPH8
39614	SNX18P6
13918	PRRC2A
26592	C20orf203
28507	EXD1
43183	RNA5SP283
996	BAK1P1
9598	PTGER4P2
1294	LINC00160
38493	CDK2AP2P2
38118	HDHD1P3
38496	MYO5BP2
16069	SOCS2P1
16021	N6AMT1
20469	BPIFA4P
10343	RPL34P3
30334	RPL9P8
39918	EZH2P1
33140	MIR802
10408	RPS20P1
16335	RPL12P3
48361	CSPG4P10
9290	PPP1R2P2
42177	BPIFB5P
16109	BPIFB9P
46527	RN7SL511P
16575	RPL31P2
6825	MAN2A2
16556	TPM3P2
47119	RNU6-156P
19309	KANK1
45155	PIGPP3
27858	LINC00476
20320	PSPC1
46426	RN7SL410P
49417	GOLGA6L21P
26695	GOLGA6L2
49155	BMS1P9
41815	MIR4755
16580	RPS2P1
35192	DNM1P42
16586	XPOTP1
48539	RNU2-46P
32056	AQP7P4
43189	RNA5SP289
10320	RPL23AP3
34034	RIMKLBP1
31408	LINC00092
16339	CDC42P1
40659	ITCH-AS1
47955	RNU6-992P
41397	ITCH-IT1
32900	MIR644A
32048	AQP7P1
48988	LINC01015
3640	FDX1P1
7749	NEK6
23274	MEMO1P1
4509	GPR53P
16240	HMGB3P1
31342	MTCO3P1
8258	OR2I1P
32133	MIR499A
8256	OR2H5P
47370	RNU6-407P
43383	RNA5SP483
49154	BMS1P10
33458	TMEM183AP1
32572	SCARNA15
4946	HLA-DQB3
2934	DMRT1
41783	MIR3135B
13977	RPL13AP
4074	GABPB1
7114	MKRN3
37936	EIF4BP3
13985	SUMO2P1
23925	CTIF
39758	TAPSAR1
44421	MMP24-AS1
48123	RNU6-1160P
33456	ZDHHC20P1
41800	MIR4515
22930	HCG4P11
46803	RN7SL787P
43664	CBR3-AS1
47364	RNU6-401P
13909	DMRT3
44569	TUBA8P2
47331	RNU6-368P
16120	MT1P3
48302	RNU6-1339P
13029	ZMYM5
10318	RPL23AP1
16113	FAM83C-AS1
5870	IGLL1
35281	MIR1289-1
7094	MICE
13082	LTN1
31739	EFTUD1P1
38497	MYO5BP3
38494	CDK2AP2P3
6814	MAGEL2
38498	PTGER4P3
30983	HCG9P5
43184	RNA5SP284
7675	NDN
21669	IFITM4P
43654	LINC00537
48363	CSPG4P11
41898	MIR4477B
41859	MIR4477A
16157	ZSWIM3
23482	HLA-V
9544	PSMB7
1190	NPAP1
39920	YRDCP2
16569	RPL36P4
2935	DMRT2
11613	TCEA1P1
21241	HCG4
16155	ZSWIM1
28452	PGM5P1
16234	CTCFL
36240	RPS24P6
21196	HLA-P
17433	CHP1
5321	HYAL2
23231	SERINC2
16158	SPATA25
46128	RN7SL112P
21395	RPL7AP7
47182	RNU6-219P
35290	MIR1299
16802	MICG
22927	HCG4P8
16156	NEURL2
48562	RNU2-69P
16801	MICF
22926	HCG4P7
49516	GOLGA2P7
4965	HLA-H
18965	PGM5P2
44362	OACYLP
9289	PPP1R2P1
37371	VN1R51P
23478	HLA-T
43640	FAM220CP
25052	C5orf30
33450	DDX39BP1
43601	ANKRD18CP
33449	MCCD1P1
22919	HCG4B
18651	GPR144
4969	HLA-K
47761	RNU6-798P
20300	OIP5
28031	C22orf43
23477	HLA-U
22925	HCG4P5
15801	FER1L4
23425	HLA-W
48156	RNU6-1193P
7093	MICD
39617	SNX18P9
21243	HCG9
39949	CYP4F25P
33461	DDX39BP2
19394	HLA-Z
14003	ZNF322P1
33462	MCCD1P2
36868	RPS26P54
41311	BRD2-IT1
4339	GLUD1P4
39528	CNN2P3
10339	RPL32P1
1302	RWDD2B
24489	LSM14A
4939	HLA-DPA2
7983	NR5A1
22278	NFE2L3P1
32049	AQP7P2
13947	COL11A2P1
46358	RN7SL342P
29375	SDCCAG3P1
49156	BMS1P11
6773	SMAD7
16170	FAM217B
4941	HLA-DPB2
31737	FAM60CP
9664	PTPRA
47530	RNU6-567P
5761	IGKV1OR-2
36810	RPS3AP49
46953	RNU4-17P
29779	MRPS5P4
22922	HCG4P3
17034	TUSC2
9294	PPP1R3D
1103	BRD2
16337	RPL37P1
45995	RN7SKP271
47722	RNU6-759P
4967	HLA-J
16186	RPF2P1
48256	RNU6-1293P
19393	HLA-DPA3
48129	RNU6-1166P
11164	SNRPN
16601	COX7BP2
49157	BMS1P12
43011	HIGD1AP16
45195	CTBP2P3
46976	RNU4-40P
3478	ETF1P1
47900	RNU6-937P
47079	RNU6-116P
36257	RPL30P14
49473	IGKV1OR9-1
44311	LINC00657
7614	MYOM2
7985	NR6A1
49158	BMS1P13
33376	KRT8P24
16574	HMGB3P2
46593	RN7SL577P
5762	IGKV1OR-3
42095	MTND1P17
44194	NDUFAF4P1
41812	MIR4716
7017	MEP1AP2
5773	IGKV1OR22-5
46323	RN7SL307P
5813	IGKV2OR22-4
5812	IGKV2OR22-3
5833	IGKV3OR22-2
15902	CDH26
31911	RGL4
16605	HNRNPA3P2
5772	IGKV1OR22-1
10443	RPS9P1
44181	PGM5-AS1
46172	RN7SL156P
10352	RPL3P1
16537	RPS3AP3
9251	CTSA
46089	RN7SL73P
16538	RPS27AP3
10792	SRSF9P1
1845	CECR7
43294	RNA5SP394
16590	RPL7AP14
46510	RN7SL494P
16545	PPIAP3
849	ATP5J2LP
44157	GABPB1-AS1
43426	LINC00489
1842	CECR5-AS1
45909	RN7SKP185
41732	MIR4712
46253	RN7SL237P
39762	HLA-DQB1-AS1
27270	OLFML2A
44999	AHCYP7
30945	FAM32B
47783	RNU6-820P
1841	CECR3
43295	RNA5SP395
13846	ZNF70P1
1847	CECR9
46347	RN7SL331P
46859	RN7SL843P
49521	UBE2Q2P8
19257	CLCP1
46370	RN7SL354P
39342	DNAJA1P6
46433	RN7SL417P
48713	C9orf135-AS1
48600	SNHG17
12614	USP16
20196	HCG25
24645	ESCO1
27097	RBFOX3
12989	ZMYM2
43868	DCAF13P3
48500	DNM1P51
46586	RN7SL570P
18538	NUSAP1
38236	MIR3198-1
27537	FBXL22
26875	LINC00528
23745	WDR38
41899	MIR4713
29403	CSPG4P5
48719	MAMDC2-AS1
49522	UBE2Q2P11
10233	SNORA71B
49523	UBE2Q2P12
10232	SNORA71A
10155	RNU2-5P
32656	SNORA71C
23764	ENPP7
48718	SMC5-AS1
32657	SNORA71D
36409	RPL24P8
11098	SMARCA2
9562	PSMD4P1
10344	RPL35
16529	COX7BP1
4936	HLA-DOA
45701	RNU7-167P
9882	RASSF1
38987	MIR3909
31582	MIR204
30472	GOLGA6L5P
41343	HLCS-IT1
45158	PIGUP1
43391	RNA5SP491
36814	RPL35AP21
32171	DPRXP5
1552	CBX2
2681	DAXX
33460	RPL35AP4
29699	MRPL20P1
29733	MRPS16P3
5251	HSPB1P1
23366	ARPC5L
13976	RPL12P1
47659	RNU6-696P
38566	BTF3P4
26601	C20orf197
19252	NDUFA9P1
43532	MIR5004
40595	TTC3-AS1
32904	MIR648
15962	CBX8
49096	SEMA3B-AS1
16301	DSCR9
44992	RHEBP3
43185	RNA5SP285
41801	MIR4739
25046	SNHG11
13140	ZNF70
11158	SNRPD1
39454	ARL2BPP10
12710	VPREB3
35334	MIR1266
36283	RPS20P24
3207	EEF1B2P1
12631	USP8
46694	RN7SL678P
1763	CDH4
4252	GGT3P
32458	ZNF716
4424	GOLGA1
39968	CYP1D1P
15558	C22orf15
36921	RPSAP55
42097	MTND1P10
14942	PPP1R3B
37895	EEF1A1P22
46365	RN7SL349P
48546	RNU2-53P
32654	SNORA60
4867	HERC1
38300	MIR3147
41882	MIR548O2
36523	RPS15AP38
37348	VN1R28P
16603	RPS3P2
43186	RNA5SP286
18718	ABHD3
45897	RN7SKP173
46132	RN7SL116P
7921	NPM1P19
45771	RN7SKP47
11708	TDO2
10245	RNY4P1
4938	HLA-DPA1
15559	CHCHD10
47408	RNU6-445P
31123	ATG3P1
46696	RN7SL680P
46210	RN7SL194P
37439	UBE2Q2P1
16530	HSPE1P1
8724	PCK1
48191	RNU6-1228P
7589	MYL8P
4277	GJA3
2542	CTSO
41352	KCNJ6-IT1
21317	DYM
41328	DSCR4-IT1
39698	RBM22P5
43384	RNA5SP484
48545	RNU2-52P
4284	GJB2
2437	CSF2RBP1
31463	RPSAP9
16302	DSCR10
39075	BCRP7
30594	UNC45A
39636	SPATA20P1
8992	PIN4
21069	LYPLA2P1
48625	LINC00933
36246	RPL23AP81
8637	PCA3
46631	RN7SL615P
7157	MMP11
16757	DGCR5
45938	RN7SKP214
47412	RNU6-449P
15835	RPL12P11
6389	KIFC1
21286	ATP5J2P3
47981	RNU6-1018P
8779	PDE3B
27250	RPIAP1
17227	DGCR9
44167	VPS13A-AS1
4288	GJB6
17864	DGCR10
44364	CA15P1
48804	HNRNPA1P74
48266	RNU6-1303P
36396	RPL17P44
26709	SCAI
45783	RN7SKP59
1623	CCT8
142	ACTBP9
46721	RN7SL705P
46401	RN7SL385P
47105	RNU6-142P
32914	MIR658
32915	MIR659
47863	RNU6-900P
35300	MIR1302-8
11941	TNKS
41692	MIR4534
11537	TAF4
43019	DYX1C1-CCPG1
42109	MTND2P8
12698	VLDLR
45824	RN7SKP100
20794	ERCC6L
33393	KRT18P24
46682	RN7SL666P
16246	PPIAP21
32884	MIR628
39509	ATP5G1P6
29279	BAHCC1
23676	CHCHD2P9
35976	RPL12P39
46720	RN7SL704P
47706	RNU6-743P
18246	CRYL1
16596	EIF4EBP2P1
28597	LINC00305
32355	CNOT6LP1
2675	DAPK2
48214	RNU6-1251P
18828	NDUFAF1
46584	RN7SL568P
1647	CD24P2
4940	HLA-DPB1
45023	NPAP1P6
16250	RPL27AP
47602	RNU6-639P
46459	RN7SL443P
11103	SMARCB1
45021	NPAP1P4
10424	RPS4X
39332	SNRPGP13
45680	RNU7-146P
48585	OSER1-AS1
42110	MTND2P9
31690	C18orf32
1265	LINC00114
36217	RPS19P6
35866	RPS20P25
49505	HNF4A-AS1
6432	KRT18P13
20580	CYP2R1
10567	SCAND2P
23182	PRPF19P1
38935	MIR3646
48000	RNU6-1037P
47998	RNU6-1035P
43496	MIR5011
43187	RNA5SP287
31893	RPL31P9
16548	RPL37AP1
38602	SPATA31D5P
4420	GNRH2
9323	PPP6C
46047	RN7SL31P
28996	RTF1
44481	EGLN1P1
13919	BAG6
21086	MIB1
43811	STK4-AS1
16176	ZBP1
38601	SPATA31D4
47881	RNU6-918P
17226	DGCR11
47302	RNU6-339P
47759	RNU6-796P
39264	PRDX3P1
11400	TSSK1A
38603	SPATA31D3
16568	RPL5P2
26235	FAM96A
48889	KRT18P62
38043	SEPT7P7
38592	HSPD1P21
38607	SPATA31D2P
14236	DERL3
46184	RN7SL168P
45063	AKR1B10P2
43385	RNA5SP485
37694	CCNB1IP1P2
31411	SPATA31B1
15838	RPS2P7
44961	DDX10P2
19698	KCNV2
38977	MIR3617
34283	RNU6-39P
16567	HNRNPA1P3
31734	SDHCP1
43836	APOBEC3B-AS1
16161	SPINT5P
46937	RNU6ATAC38P
44661	RPL17-C18orf32
14045	MRPS26
16547	FTLP1
41591	MIR4761
31556	MIR185
2276	COX5BP7
48250	RNU6-1287P
37971	FUNDC2P4
8528	OXT
16342	RPL13P2
17132	SNORD83B
17131	SNORD83A
15887	LSM14B
10182	SNORD43
39642	RPSAP64
20079	USP50
894	AVP
16896	RABEPK
25342	ZNF663P
25026	PPAPDC1B
144	ACTG1
45934	RN7SKP210
38937	MIR3618
7119	MKRN7P
11022	SLC35A2
12588	UQCRFS1P1
35371	MIR1306
48757	HNRNPA3P11
36375	RPS6P12
45966	RN7SKP242
29676	KIAA0020
34344	ZNF840
27514	LINC00926
35676	RPL7P52
46965	RNU4-29P
23840	RPL23AP12
26519	LINC00896
35279	MIR1286
8649	PCBP2P1
46951	RNU4-15P
20606	IFT88
47807	RNU6-844P
25485	RPS2P6
39929	TIMM9P2
45757	RN7SKP33
41920	BRWD1-IT1
2283	COX6B1P3
41921	METTL21AP1
35611	RPL4P6
16423	BRWD1-IT2
38560	GAPDHP54
37791	GAPDHP37
40614	BRWD1-AS1
44956	NIFKP8
39180	JTBP1
38943	MIR3616
39922	RNF6P1
41680	MIR4766
46259	RN7SL243P
5238	HSPA5
47342	RNU6-379P
48362	CSPG4P12
23772	MYL6P2
16457	MAP3K7CL
16546	RPL35AP
47460	RNU6-497P
11171	SNURF
35359	MIR1281
47526	RNU6-563P
31638	MIR7-1
47338	RNU6-375P
23775	RPS26P4
43818	LRRC37A14P
47458	RNU6-495P
44895	UBE2V1P10
26871	STK33P1
45707	RNU7-173P
47439	RNU6-476P
16552	SRMP1
43386	RNA5SP486
4988	HMGN2P10
45626	RNU7-92P
43190	RNA5SP290
46921	RNU6ATAC22P
46810	RN7SL794P
31634	MIR33A
45949	RN7SKP225
41620	MIR378I
14107	PMEPA1
7377	MSRA
27930	LINC00634
27657	LINC00494
19250	SLC25A5P1
39286	PHBP7
31058	KRT8P11
45678	RNU7-144P
16561	SNAP23P
45988	RN7SKP264
39761	TRIM31-AS1
5984	IL17D
11172	SNX1
16092	ARPC3P1
18240	PAIP1P1
45273	NDUFA6-AS1
48529	RNU2-36P
31339	HCG17
42408	NAMA
14239	SLC2A11
31338	TRIM26BP
17994	TRPM7
29487	CDC20P1
26887	TAPT1
4970	HLA-L
27351	N6AMT2
45819	RN7SKP95
10307	RPL17
8987	PIM2
45274	OLA1P1
43591	DAPK1-IT1
33101	ZFAS1
9536	PSMA7
35157	ZNF444P1
33132	CTSL3P
2628	CYP2D8P
12496	UBE3A
31337	HCG18
32235	C8orf59
38395	UPF3AP3
37310	MIR2116
10105	SNORD12C
33573	SNORD12B
39084	CTSLP8
935	BACH1
32708	SNORD12
16216	C20orf85
46213	RN7SL197P
9984	RFX3
16551	SNRPFP1
31602	MIR222
47882	RNU6-919P
34168	RNU7-72P
19406	HLA-N
46091	RN7SL75P
31336	HCG19P
47016	RNU4-80P
36757	RPS2P35
21633	UBQLN1P1
16604	KRT18P4
47175	RNU6-212P
23103	NANOGP5
47110	RNU6-147P
27846	SPATA31C1
44307	TRERNA1
45081	MED28P4
48895	KRT18P68
14408	SERHL
9093	PLTP
43736	PCNAP3
7092	MICC
6178	ITPKA
23684	RPS10P3
21364	TMPOP1
46444	RN7SL428P
16217	ANKRD60
24508	SPATA31C2
21632	SUCLA2P1
17796	XPO4
45811	RN7SKP87
37441	GOLGA6L3
21631	RANP1
43296	RNA5SP396
41698	MIR4760
46652	RN7SL636P
16600	COX6CP2
19374	NKRF
46688	RN7SL672P
39132	HNRNPA1P14
30454	RRP7B
46811	RN7SL795P
37778	GAPDHP26
17777	UBOX5
40197	DSCAM-AS1
49410	ADAMTS7P4
32901	MIR645
35297	MIR1302-5
34504	BAATP1
25402	OTUD5
38278	MIR4289
16570	RPL36P2
44023	TRMT112P4
41974	PCNPP2
3263	AGO2
9624	PTMAP1
21634	RPL7P4
11888	TMSB4XP6
39764	MDC1-AS1
16602	PSMD10P1
45804	RN7SKP80
47476	RNU6-513P
17806	CYHR1
1986	CITED1
19380	RNU12
31334	HCG20
34175	RNU7-79P
38289	MIR3153
7097	MIF
36463	RPL5P34
4174	GATA6
39129	HNRNPA1P11
25790	FASTKD5
30956	LINC00243
16560	RPSAP1
38600	GOLGA2P4
43360	RNA5SP460
38035	FYTTD1P1
43537	MIR548AV
48243	RNU6-1280P
38346	MIR3194
28694	DDR1-AS1
41561	MIR4640
47310	RNU6-347P
34102	RNU7-6P
15755	PPP4R1L
46619	RN7SL603P
38360	MIR4290
24625	ERP29P1
41327	DSCAM-IT1
6020	IL6RP1
27780	HCG22
46417	RN7SL401P
35347	MIR1276
8404	OR7E31P
39921	YRDCP3
15122	OR7E116P
6721	LTK
31340	POLR2LP
39999	EFCAB6-AS1
46567	RN7SL551P
33437	GSTT2B
29767	MRPS33P4
17984	FAUP1
4987	HMGN2P9
24346	CTAGE1
17203	PSORS1C3
15118	OR7E109P
19720	LINC00323
134	ACTBP1
27366	HCG27
44331	LINC00909
15117	OR7E108P
16338	RPL36P1
28510	GLIS3
1437	CALCA
29747	MRPS18CP6
6515	LATS2
33446	DDTL
45908	RN7SKP184
13987	USP8P1
33392	KRT18P23
4143	GAPDHP65
17834	RPL3P2
37255	LINC00207
21665	WASF5P
10229	RNU6-50P
9264	PPIAP10
30824	PRSS55
44266	ZNF674-AS1
2863	DHFRP2
13240	LINC00229
16110	DDRGK1
32257	FAM90A9P
38552	ANP32BP2
1439	CALCP
27862	LINC00484
49230	MKI67P1
33457	ZDHHC20P2
42454	PGAM1P7
19395	HLA-S
42429	YBX1P8
34110	RNU7-14P
35355	MIR548I4
42144	MTND3P4
2732	DDT
45152	PIGHP1
48152	RNU6-1189P
33148	SUMO1P1
10109	RNU12-2P
39757	LINC01149
8589	PAICSP2
44467	LINC00683
18630	RPS3AP6
9272	PPIAP9
35315	MIR1249
38966	MIR3910-1
38952	MIR3910-2
6060	INE1
42923	SETP4
15592	SS18L1
21663	RPL15P4
41529	MIR4756
10530	SAP18
4187	GC
46893	RNU4ATAC7P
32258	FAM90A10P
49167	NMNAT1P5
16587	RPL12P4
18208	MESTP2
17742	ARL2BPP1
39771	DDX39B-AS1
48124	RNU6-1161P
15946	RP1L1
41603	MIR4762
39451	ARL2BPP7
47292	RNU6-329P
28656	UBE2DNL
39767	C6orf47-AS1
47309	RNU6-346P
41543	MIR4646
36278	RPL26P35
13941	SLC44A4
4642	GSTT2
48583	LINC00899
39752	C4B-AS1
43387	RNA5SP487
38351	MIR3118-5
32296	C8orf74
5263	HSPD1P2
4579	GRIK1
13958	HNRNPA1P2
16558	RPL39P
18089	DEFB108P1
31372	LINC00587
24411	CYCSP38
38032	ZYG11AP1
19713	HCG23
18735	FAM66E
6176	ITPA
43297	RNA5SP397
4957	HLA-DRB9
38998	MIR3619
31478	MIRLET7A3
16251	RPS4XP3
31867	MIR361
41677	MIR4763
23375	GAPVD1
48109	RNU6-1146P
6623	LIPG
31479	MIRLET7B
46186	RN7SL170P
48849	NDUFA5P7
16573	PTMAP6
20262	SKA3
18196	SOX7
47194	RNU6-231P
10939	SLC1A1
43465	MIR548AP
47892	RNU6-929P
46629	RN7SL613P
16075	RAB33B
48581	LINC00898
4641	GSTT1
43300	RNA5SP400
46801	RN7SL785P
38304	MIR4325
37181	USP17L8
47112	RNU6-149P
9891	RBBP8
33621	SNORA11C
37175	USP17L3
42099	MTND1P9
44567	TPMTP4
48617	AGBL1-AS1
30227	SPPL2A
30522	HDDC3
9764	RAB22A
4993	HMGB1P1
45228	NPM1P49
38472	NUS1P1
13916	APOM
41694	MIR4769
41869	MIR4532
12767	WHSC1L1
47148	RNU6-185P
38235	MIR3201
37904	EEF1A1P29
16315	SNX22
1282	GRIK1-AS2
26455	LINC00052
45083	MED28P6
41629	MIR4535
32259	FAM90A11P
14914	CA13
2038	CLDN17
14514	MRP63
27532	NTRK3-AS1
37978	GEMIN8P3
30046	PINX1
46793	RN7SL777P
45226	NPM1P47
36158	RPL35P8
43058	RNA5SP158
2050	CLDN8
32830	MIR574
38990	MIR3667
27152	APCDD1L-AS1
32272	FAM90A24P
41582	MIR4661
43191	RNA5SP291
33902	KRTAP24-1
34276	RNU6-32P
29530	KIFC2
47850	RNU6-887P
45955	RN7SKP231
34003	KRTAP25-1
43531	MIR5591
29732	MRPS16P1
45976	RN7SKP252
30457	RCCD1
35260	MIR1179
36967	RPL5P35
33760	KRTAP26-1
31639	MIR7-2
9255	PPIB
40601	UGDH-AS1
33864	KRTAP27-1
34107	RNU7-11P
42861	PIEZO1P2
33417	KRT18P47
18928	KRTAP23-1
48049	RNU6-1086P
39346	ELL2P4
18923	KRTAP13-2
31617	MIR296
35350	MIR1277
38961	MIR3622B
38934	MIR3622A
30412	SETD7
33634	MIR298
19076	C6orf47
18924	KRTAP13-1
46574	RN7SL558P
39583	RBBP8P1
24872	GNAS-AS1
42787	CXorf51B
46516	RN7SL500P
37702	ZBTB12P1
18925	KRTAP13-3
27806	XKR6
49174	TCEB1P33
18926	KRTAP13-4
38366	MIR3197
43059	RNA5SP159
15105	OR13D2P
48239	RNU6-1276P
14616	PLAC4
18927	KRTAP15-1
26489	TMEM154
40146	CHKB-AS1
14732	OR13I1P
30533	CXorf51A
8558	PABPC1P1
20749	ZDHHC20
31044	BDP1P
14699	OR13C1P
18936	KRTAP19-1
33394	KRT18P25
16024	BACE2-IT1
16541	MRPS16P2
47372	RNU6-409P
18937	KRTAP19-2
24567	RPAP1
49239	UXT-AS1
43361	RNA5SP461
38208	MIR4287
12649	VAPB
18938	KRTAP19-3
44621	FCF1P9
49015	LINC01029
48075	RNU6-1112P
16214	PIEZO1P1
33934	MIR513C
27864	CXXC1P1
46018	RN7SKP294
18939	KRTAP19-4
15106	OR13D3P
45143	RFPL4AP7
1262	LINC00111
16239	MTG2
33935	MIR513B
47618	RNU6-655P
18940	KRTAP19-5
6237	KCND1
32260	FAM90A12P
32141	MIR513A1
18941	KRTAP19-6
19727	LINC00479
15785	PSAT1P1
43933	ARL5AP1
45675	RNU7-141P
33730	RPL23AP82
32142	MIR513A2
18942	KRTAP19-7
34170	RNU7-74P
13046	ZNF252P
14815	OR7E96P
32143	MIR506
37091	KRTAP22-2
39546	HNRNPA1P28
13920	GPANK1
32144	MIR507
18335	TIGD4
18933	KRTAP6-3
45915	RN7SKP191
41658	MIR4802
25472	SPATA6L
32145	MIR508
18932	KRTAP6-2
23203	RALGAPA1P
41981	IRF5P1
31464	RPSAP15
28261	TBCK
18947	KRTAP22-1
35354	MIR548I3
38292	MIR514B
43644	LINC00535
38514	AKAP17BP
43060	RNA5SP160
29452	XRCC6BP1
18931	KRTAP6-1
33641	MIR509-2
47799	RNU6-836P
35695	RPL5P22
24396	CYCSP22
48158	RNU6-1195P
24187	CABIN1
18943	KRTAP20-1
40600	UCHL1-AS1
33675	MIR509-3
34002	KRTAP20-4
32146	MIR509-1
39370	HMGN1P26
16438	SLC4A11
48699	ENPP7P1
47141	RNU6-178P
18944	KRTAP20-2
32147	MIR510
32902	MIR646
31560	MIR190A
34001	KRTAP20-3
32148	MIR514A1
16564	MTCO2P1
15057	OR5M14P
29739	MRPS17P9
41886	MIR4533
34216	KRTAP21-3
32160	FAM85B
38203	MIR4288
13542	ATP10A
32149	MIR514A2
41745	MIR548AG2
14596	MTMR9
43159	RNA5SP259
18946	KRTAP21-2
48391	RNU1-49P
32150	MIR514A3
31830	MICU2
45729	RNU7-195P
27985	EXTL3-AS1
18945	KRTAP21-1
39119	HMGB1P28
13319	HMGB1P8
48591	RBFADN
18935	KRTAP8-1
48409	RNU1-67P
35322	MIR1257
30713	ADAD1
44466	LINC00682
46134	RN7SL118P
18922	KRTAP11-1
44371	FAM86B3P
41735	MIR3688-2
38986	MIR3688-1
43438	SLC25A5-AS1
47345	RNU6-382P
43853	SLC25A6P4
33898	KRTAP19-8
9341	PRC1
20974	LPHN3
43854	SLC25A6P5
15848	SEPT6
33139	MIR766
21496	ARFIP1
43632	HMBOX1-IT1
10226	SNORA69
809	ATP1B1P1
9219	POU4F2
43160	RNA5SP260
1263	LINC00112
36961	RPS14P7
23500	HCG24
27388	LINC00925
39081	FMR1-AS1
2187	COL11A2
23682	PPAPDC2
35690	RPS7P7
83	ACAA2
48862	MTHFD2P4
26892	APCDD1L
38740	TOMM22P4
23130	ZNF295-AS1
25172	FREM3
3687	FGF9
43392	RNA5SP492
7063	MGST2
23148	PLCXD1
48112	RNU6-1149P
45806	RN7SKP82
36068	RPL35AP12
31646	MIR9-3
17179	CDC37L1
27535	LINC00928
45829	RN7SKP105
44140	USP3-AS1
30667	SUSD2
38734	SRIP2
16675	ANP32C
46707	RN7SL691P
20801	WASF4P
16926	KRTAP9-2
46209	RN7SL193P
6533	LDB2
35901	RPL7P57
18902	KRTAP9-4
43174	RNA5SP274
47247	RNU6-284P
41215	ZNF630-AS1
2454	CSNK1G1
31062	ZNF317P1
11805	TIAM1
16773	KRTAP9-9
573	AP4E1
45801	RN7SKP77
21410	USP12PX
46797	RN7SL781P
10809	SGCG
39114	HMGB1P23
38484	RNF19BPX
5184	HRH3
18914	KRTAP9-6
31879	MIR422A
19652	SSX6
44894	UBE2V1P9
18915	KRTAP9-7
47631	RNU6-668P
18752	MAPKAP1
43192	RNA5SP292
34211	KRTAP29-1
26706	NKAPP1
41797	MIR378D2
29936	TTC29
48873	KRTAP9-12P
30189	GTPBP6
43833	PSMA2P2
18918	KRTAP9-11P
4572	GRIA2
17376	AK3
43598	PRDX4P1
34210	KRTAP9-10P
39557	ABT1P1
35968	RPL34P18
47670	RNU6-707P
38486	TRIM60P14
30640	SSXP3
16272	MAML3
18265	ATP6V1G3
2460	CSNK2B
35741	RPS4XP10
43779	FAM218BP
36791	RPL36AP43
3814	FOXH1
4705	GYPE
33442	NACA3P
47095	RNU6-132P
29697	MRPL15P1
20243	CYP2W1
47518	RNU6-555P
43519	MIR5094
43458	MIR5009
8732	PCNAP1
44382	ALG1L13P
13417	PPP2R3B
48074	RNU6-1111P
4083	GABRB3
45645	RNU7-111P
43403	RNA5SP503
38264	MIR3174
36654	RPL17P33
41333	FMR1-IT1
31845	PABPC5-AS1
32299	LINC00589
46771	RN7SL755P
20620	TNFAIP8L3
46362	RN7SL346P
18706	GRIPAP1
3995	FTH1P8
44631	SERBP1P4
7603	MYO5B
4260	GGT5
48519	RNU2-26P
37478	VDAC1P3
10401	RPS18
39403	HMGN2P32
37930	EIF4A1P10
39493	RPL7L1P11
37906	EEF1A1P30
29363	FHDC1
36636	RPL34P17
28961	KIAA0101
47455	RNU6-492P
11179	SOD1
41418	EMCN-IT3
9666	PTPRC
41334	AFF2-IT1
41419	EMCN-IT2
22421	C7orf50
41420	EMCN-IT1
35320	MIR1255A
45991	RN7SKP267
17687	RCL1
47425	RNU6-462P
42307	MTND5P5
45632	RNU7-98P
46744	RN7SL728P
12712	VPS33B
13931	LY6G5B
14941	PPP1R16A
5390	IDSP1
20335	SCOC
48172	RNU6-1209P
47959	RNU6-996P
10853	SHOX
48027	RNU6-1064P
38938	MIR3150B
38362	MIR3150A
44345	PEBP1P3
15761	OSBPL2
46675	RN7SL659P
30754	TMED10P1
17216	ERVH48-1
43819	LRRC37A15P
1609	CCR8
10519	SACS
27821	ZNF252P-AS1
20489	WDR89
23365	RPL36AP6
39880	KRT8P46
21718	GPR146
43535	MIR5692B
4703	GYPB
13932	LY6G5C
29724	MRPL51P2
11431	STX16
47023	RNU4-87P
44265	LINC00893
17720	SGPP1
4292	GK3P
14281	CRLF2
32834	MIR578
43193	RNA5SP293
26054	SLC25A38
37011	RPS15AP27
4802	HADHAP1
6431	KRT18P11
45685	RNU7-151P
42735	SCGB1D5P
37987	PABPC1P7
15974	TRIM2
17721	C20orf194
38681	ACTR3BP4
919	B3GALT4
41516	SNX3P1X
11044	SLC6A11
44490	CHCHD4P2
46194	RN7SL178P
25312	FAM198B
25097	CABLES1
1248	C2
48294	RNU6-1331P
42173	DDX3YP3
6502	RPSA
38861	ST13P18
11705	TDGF1P5
47598	RNU6-635P
19304	SCAF4
46931	RNU6ATAC32P
15546	SLC35G5
47645	RNU6-682P
35639	RPL36AP35
4131	GALNT9
33576	PI4KAP1
11915	TNFRSF19
8551	PA2G4P1
41957	RNA5-8SP3
6001	IL2
15548	C8orf12
36320	RPS12P26
36105	RPL7P55
13315	HDAC8
27827	FAM183CP
29022	SPECC1L
47295	RNU6-332P
47653	RNU6-690P
8634	PBX3
41861	MIR4660
13923	WDR46
31631	MIR32
38215	MIR3148
10239	RNU7-55P
47314	RNU6-351P
38100	PAICSP7
6841	MAP2K1P1
46752	RN7SL736P
16200	PCIF1
